No,Year,Month,date,1st_visit,f1_gender,f3_occupation,tf_mnth,tf_date,City_residence,Purpose_grp,tf_purpose,Purpose,length_stay,totshopping_$,totfnb_$,totexp_$
3867,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Batam,Leisure,stopover,Stopover,1 day,92.42834374627785,85.341815258763,320.0065177696458
3868,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",11,2015-11-18T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,Under 1 day,592.4283437462778,9.665813311313125,609.8268077066415
3869,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",11,2015-11-18T00:00:00.000Z,Batam,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,2 days,92.42834374627785,28.997439933939372,176.22271160094448
3870,2015,November,2015-11-18T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Batam,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,Under 1 day,112.42834374627785,0.0,124.0273197198536
3871,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Batam,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,Under 1 day,92.42834374627785,11.59897597357575,115.62629569342934
3872,2015,November,2015-11-18T00:00:00.000Z,No,Female,Student,11,2015-11-18T00:00:00.000Z,Batam,Education+Accompanying Pax,school trips,School trips,Under 1 day,142.42834374627785,7.4722222222222,156.97596279389685
3873,2015,November,2015-11-18T00:00:00.000Z,No,Female,Student,11,2015-11-18T00:00:00.000Z,Batam,Education+Accompanying Pax,school trips,School trips,Under 1 day,122.42834374627785,7.4722222222222,136.97596279389685
3874,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Batam,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,Under 1 day,142.42834374627785,231.97951947151498,432.40274308567155
3875,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Tanjung Balai,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,Under 1 day,161.42834374627785,0.0,184.62629569342934
3876,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,92.42834374627785,8.119283181503025,123.74557887493236
3877,2015,November,2015-11-18T00:00:00.000Z,No,Female,Student,11,2015-11-18T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,92.42834374627785,0.0,94.748138940993
3878,2015,November,2015-11-18T00:00:00.000Z,Yes,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,132.42834374627785,47.41211958820167,341.04166993436513
3879,2015,November,2015-11-18T00:00:00.000Z,No,Female,Retired,11,2015-11-18T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,152.42834374627785,379.29695670561335,531.7253004518911
3880,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Semarang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,242.42834374627785,71.1181793823025,441.55924601672484
3881,2015,November,2015-11-18T00:00:00.000Z,No,Female,"Executive (sales, administration)",11,2015-11-18T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,125.76167707961119,31.608079725467782,274.3196517893097
3882,2015,November,2015-11-18T00:00:00.000Z,No,Male,Unemployed,11,2015-11-18T00:00:00.000Z,Bali,Leisure,stopover,Stopover,1 day,142.42834374627785,170.683630517526,853.6101375693029
3883,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",11,2015-11-18T00:00:00.000Z,Bali,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,92.42834374627785,0.0,92.42834374627785
3884,2015,November,2015-11-18T00:00:00.000Z,Yes,Female,Unemployed,11,2015-11-18T00:00:00.000Z,Bali,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",3 days,122.42834374627785,56.894543505842,198.2877350874005
3885,2015,November,2015-11-18T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Bintan,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,92.42834374627785,0.0,115.62629569342934
3886,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-18T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,Under 1 day,192.42834374627785,71.1181793823025,384.6647025108829
3887,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",11,2015-11-18T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,414.42834374627785,47.412119588201676,918.1556083539529
3888,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,3 days,132.42834374627785,218.09575010572766,976.3640724162675
3889,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,Under 1 day,122.42834374627785,42.6709076293815,207.77015900504085
3890,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",11,2015-11-18T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,2 days,432.42834374627785,188.46317536310164,1118.718774785497
3891,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",11,2015-11-18T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,382.42834374627785,568.94543505842,1406.5301268514338
3892,2015,November,2015-11-18T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",11,2015-11-18T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,237.42834374627785,106.67726907345376,521.9010612754879
3893,2015,November,2015-11-19T00:00:00.000Z,Yes,Female,"Executive (sales, administration)",11,2015-11-19T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,392.42834374627785,28.447271752921,591.5592460167248
3894,2015,November,2015-11-19T00:00:00.000Z,Yes,Female,"Mager (CEO, company director, senior mager)",11,2015-11-19T00:00:00.000Z,Surabaya,Business+Accompanying Pax,general business purpose,General business purpose,1 day,142.42834374627785,56.894543505842,512.2428765342509
3895,2015,November,2015-11-19T00:00:00.000Z,No,Female,Homemaker (Full time),11,2015-11-19T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,4 days,92.42834374627785,59.26514948525208,298.6710639549551
3896,2015,November,2015-11-19T00:00:00.000Z,Yes,Male,"Mager (CEO, company director, senior mager)",11,2015-11-19T00:00:00.000Z,Surabaya,Business+Accompanying Pax,general business purpose,General business purpose,1 day,132.42834374627785,56.894543505842,579.0505102671376
3897,2015,November,2015-11-19T00:00:00.000Z,No,Female,Homemaker (Full time),11,2015-11-19T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,4 days,152.42834374627785,0.0,178.03088832390674
3898,2015,November,2015-11-19T00:00:00.000Z,Yes,Female,"Mager (CEO, company director, senior mager)",11,2015-11-19T00:00:00.000Z,Bali,Leisure,visiting friends/relatives,Visiting friends/relatives,4 days,362.42834374627785,177.79544845575626,611.3419715843366
3899,2015,November,2015-11-19T00:00:00.000Z,Yes,Female,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-19T00:00:00.000Z,Bali,Leisure,visiting an international student studying in singapore,Visiting an international student studying in Singapore,3 days,292.42834374627785,94.82423917640334,406.21743075796184
3900,2015,November,2015-11-19T00:00:00.000Z,Yes,Male,"Professiols (doctor, lawyer, lecturer, etc)",11,2015-11-19T00:00:00.000Z,Bali,Leisure,to experience different cultures,To experience different cultures,4 days,292.42834374627785,142.236358764605,825.8146891135466
